ID,COUNTRY,C_ID,TYPE,TYPE2,XCOO,YCOO,XLAEA,YLAEA,ALT,CIA,sand,silt,clay,sand_norm,silt_norm,clay_norm,soiltype,soilclass,climate,MeanTemp,AnnPrec,PM,CEC,pH_CaCl2,TOC,Ag,Al,As,Au,B,Ba,Be,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Fe,Ga,Ge,Hf,Hg,In,K,La,Li,Mg,Mn,Mo,Na,Nb,Ni,P,Pb,Pd,Pt,Rb,Re,S,Sb,Sc,Se,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Zn,Zr,C_tot,S_tot,SiO2,Si_XRF,TiO2,Ti_XRF,Al2O3,Al_XRF,Fe2O3,Fe_XRF,MnO,Mn_XRF,MgO,Mg_XRF,CaO,Ca_XRF,Na2O,Na_XRF,K2O,K_XRF,P2O5,P_XRF,SO3,S_XRF,Cl_XRF,F_XRF,LOI,As_XRF,Ba_XRF,Bi_XRF,Ce_XRF,Co_XRF,Cr_XRF,Cs_XRF,Cu_XRF,Ga_XRF,Hf_XRF,La_XRF,Mo_XRF,Nb_XRF,Ni_XRF,Pb_XRF,Rb_XRF,Sb_XRF,Sc_XRF,Sn_XRF,Sr_XRF,Ta_XRF,Th_XRF,U_XRF,V_XRF,W_XRF,Y_XRF,Zn_XRF,Zr_XRF,208_207,207_208,208_206,206_208,206_207,207_206,SUSCEPTIBILITY,SUSCEPTIBILITY/FE2O3
4222,ITA,61,Ap,ApS,12.37,42.9111,4515070.626,2203529.811,160,72.7,23,51,30,21.7,49.2,29.1,L,s,Medi,14.0,832,green,25.8,7.39,0.8,0.0526,17522,4.971,0.001902,4.27,197.4,0.8426,0.3025,51022,0.2111,28.9,16.10,55.75,1.501,43.98,24855,4.456,0.0228,0.08092,0.03608,0.03115,2508,12.966,20.150,7353,818,0.701,63.2,0.267,57.56,647,19.33,0.00204,0.00103,20.91,0.000250,238,0.2883,4.5860,0.3268,0.9488,157.0,0.0025,0.0588,4.983,46.8,0.1917,0.691,30.7,0.0731,11.80,63.2,2.786,2.52,0.022,57.03,266580,0.588,3525,12.11,64092,4.47,31265,0.117,906,1.88,11337,7.351,52538,1.49,11054,1.943,16130,0.182,794,0.1,0.04,0.008,0.09,12.43,7,477,1.5,52,14,116,6,41,14,2.5,30,1,13,61,23,95,2.5,12,2,216,2.5,15,3,94,6,28,83,190,2.479285897,0.403318657,2.069684389,0.483135808,1.197390115,0.836004092,0.122997177,0.027516147
4223,SWE,16,Ap,ApN,14.3094,60.4938,4558390.317,4162029.508,240,64.7,35,62,3,35.3,62.1,2.7,sZ,l,BoTe,4.1,691,quartz,11,6.06,2.3,0.0331,6099,0.917,0.000723,0.71,29.0,0.1456,0.0713,2821,0.0827,13.7,1.82,8.81,0.608,4.63,6639,2.518,0.0100,0.04216,0.02885,0.01010,220,7.938,2.551,928,165,0.200,13.5,0.794,3.33,510,8.41,0.00171,0.00050,6.62,0.000250,238,0.1470,1.1709,0.2720,0.4854,13.8,0.0025,0.0100,0.741,668.2,0.0401,0.590,30.4,0.0716,3.12,16.8,2.137,2.47,0.015,82.74,386759,0.528,3165,5.03,26621,1.4,9792,0.033,256,0.35,2111,0.656,4688,0.66,4896,1.534,12734,0.174,759,0.03,0.012,0.008,0.025,6.72,1.5,343,1.5,10,1.5,21,4,6,5,9,10,1,8,5,15,53,2.5,4,2,69,2.5,6,1.5,45,2.5,13,27,304,2.430426461,0.411378539,2.028154523,0.493197697,1.198875569,0.835059692,0.06020757,0.043005407
4224,UKR,19,Ap,ApN,27.3575,51.5701,5511365.587,3304777.948,140,67.1,111,2,1,97.1,2.1,0.9,S,ll,Temp,7.1,629,quartz,14.1,5.09,2.7,0.0010,1135,0.774,0.000100,0.25,24.1,0.0250,0.0200,1106,0.0286,3.8,0.34,1.49,0.128,0.86,1262,0.344,0.0100,0.00500,0.00860,0.00150,49,1.924,0.584,80,12,0.077,5.7,0.061,1.02,178,2.52,0.00050,0.00050,1.15,0.000250,174,0.0484,0.3208,0.1570,0.0500,27.6,0.0025,0.0100,0.223,14.8,0.0141,0.081,1.9,0.0120,1.07,2.9,0.240,3.08,0.013,91.87,429436,0.082,492,1.01,5345,0.28,1958,0.006,46,0.03,181,0.181,1294,0.09,668,0.32,2656,0.054,236,0.005,0.002,0.005,0.025,6,1.5,101,1.5,10,1.5,10,1.5,2.5,1,9,10,1,2,1.5,7,13,2.5,1,2,40,2.5,2.5,1.5,8,2.5,6,7,150,2.479512696,0.403260102,2.07150797,0.482914221,1.197071157,0.83644127,0.021153917,0.075549702
4225,LAV,20,Ap,ApN,21.6023,56.9874,5023466.173,3822023.617,45,66.2,43,41,18,42.1,40.2,17.7,sL,m,BoTe,6.3,685,other,14.6,6.06,1.6,0.0236,11491,2.457,0.000734,6.65,41.7,0.5276,0.1286,2278,0.0742,32.7,5.81,19.30,1.263,9.17,14009,4.088,0.0620,0.00500,0.01439,0.01730,2257,16.576,12.891,2584,254,0.185,30.6,0.532,12.90,308,11.72,0.00050,0.00050,21.51,0.000250,115,0.1019,2.3055,0.2655,0.6602,10.6,0.0025,0.0100,2.605,152.2,0.1533,0.660,20.9,0.0414,5.95,27.7,0.750,1.64,0.011,77.11,360442,0.503,3016,8.63,45674,2.67,18675,0.043,333,0.8,4824,0.558,3988,0.53,3932,2.714,22530,0.114,498,0.005,0.002,0.006,0.025,6.12,3,388,1.5,63,6,49,5,7,13,8,23,1,12,16,16,91,2.5,7,2,66,2.5,11,3,50,2.5,20,40,312,2.529185448,0.395407968,1.974708076,0.506482137,1.281477651,0.781320323,0.13078589,0.048983479
4228,LIT,6,Ap,ApN,25.6169,55.4619,5300382.548,3702063.18,136,63.3,42,35,21,43.4,35.5,21.2,sL,m,BoTe,5.8,655,other,15.8,7.18,1.1,0.0232,8214,2.149,0.001294,4.60,40.8,0.2712,0.1017,3495,0.0755,33.2,5.44,14.16,0.797,8.59,12245,2.867,0.0100,0.04036,0.01518,0.01336,1496,17.354,8.305,2081,293,0.250,30.8,0.655,9.47,355,7.82,0.00176,0.00109,19.01,0.000250,155,0.0785,2.0941,0.1450,0.5342,14.2,0.0025,0.0100,3.950,177.3,0.1125,0.767,17.6,0.0645,6.23,29.8,2.043,1.22,0.012,78.89,368763,0.444,2662,8.09,42816,2.43,16996,0.054,418,0.68,4101,0.959,6854,0.82,6083,2.481,20596,0.119,519,0.03,0.012,0.007,0.025,4.79,1.5,403,1.5,66,7,34,5,6,9,9,10,1,10,13,16,78,2.5,7,2,92,2.5,11,3,44,2.5,22,41,318,2.560156012,0.39058395,1.961852081,0.509807498,1.305087858,0.767173659,0.049232669,0.020260358
4229,HUN,26,Ap,ApS,19.8543,48.0129,5054086.238,2815582.352,199,70.3,47,26,20,50.7,27.8,21.5,sL,m,Temp,9.6,560,other,16.7,5.1,1.2,0.0269,10632,3.557,0.001046,3.88,79.4,0.4154,0.1525,1813,0.1573,40.2,8.48,15.48,1.075,10.46,14308,3.150,0.0416,0.05231,0.02600,0.01949,1874,18.564,9.329,2057,523,0.368,28.4,0.381,15.13,415,14.29,0.00050,0.00050,18.55,0.000250,145,0.2983,2.4011,0.2039,0.5011,18.7,0.0025,0.0100,4.377,94.6,0.1258,0.636,17.0,0.0159,7.39,36.4,2.202,1.42,0.013,76.87,359320,0.724,4340,8.99,47580,2.86,20004,0.091,705,0.69,4161,0.558,3988,1.12,8309,1.805,14984,0.129,563,0.005,0.002,0.007,0.025,5.92,5,376,1.5,55,6,60,5,8,9,8,30,1,14,18,19,76,2.5,8,2,85,2.5,7,1.5,56,2.5,29,51,327,2.491876975,0.401253011,2.066425117,0.484012207,1.206468629,0.829799096,0.18853403,0.065920989
4230,FIN,95,Ap,ApN,30.0167,63.5333,5305958.388,4634240.573,119,60.6,42,57,7,39.6,54.2,6.3,lS,l,Spbo,1.6,605,prec,7.4,4.59,2,0.0263,11002,0.884,0.000576,0.25,32.1,0.2488,0.0648,1287,0.0519,20.7,4.72,25.09,0.538,7.54,12295,4.515,0.0523,0.03632,0.02749,0.01538,576,10.014,6.326,2282,152,0.270,69.9,1.235,9.93,380,6.44,0.00050,0.00050,7.57,0.000523,131,0.0562,1.8869,0.1459,0.5158,11.7,0.0025,0.0100,2.709,732.5,0.0577,0.485,24.3,0.0380,2.99,19.0,1.913,2.3,0.013,68.82,321692,0.559,3351,12.06,63828,3.15,22032,0.055,426,1.22,7357,2.059,14716,2.84,21069,1.885,15648,0.118,515,0.005,0.002,0.01,0.025,6.95,1.5,546,1.5,31,8,63,1.5,2.5,16,9,10,1,9,20,18,52,2.5,8,2,210,2.5,2.5,1.5,62,2.5,16,35,260,2.575117618,0.388337083,1.967267277,0.508403424,1.308602767,0.76506844,0.07409171,0.023521178
4231,UKR,65,Ap,ApN,29.7712,50.5916,5701505.327,3241491.685,146,69.2,38,45,15,38.8,46.1,15.2,sL,m,Temp,7.6,629,quartz,20.2,6.24,1.7,0.0091,4557,10.331,0.000780,2.56,122.4,0.3263,0.0547,2861,0.0652,22.1,4.02,9.56,0.374,6.61,19209,1.403,0.0869,0.08712,0.01306,0.00747,781,10.101,2.897,901,511,0.134,14.6,0.219,7.28,759,5.10,0.00448,0.00106,4.96,0.000250,191,0.0718,1.3017,0.2164,0.2107,14.5,0.0025,0.0100,2.488,39.2,0.0451,0.363,9.9,0.0297,4.90,12.2,3.465,2.1,0.016,83.19,388863,0.374,2242,4.1,21699,3.11,21752,0.078,604,0.3,1809,0.632,4517,0.4,2967,1.076,8932,0.182,794,0.005,0.002,0.005,0.025,6.37,11,321,1.5,37,1.5,36,4,2.5,4,14,10,1,9,7,5,33,2.5,3,2,54,2.5,2.5,1.5,27,2.5,18,22,423,2.57059276,0.38900267,2.036053609,0.491164025,1.261615309,0.79341015,0.056199866,0.018070697
4232,FRA,117,Ap,ApS,3.8924,46.3312,3850792.232,2599111.718,304,69.1,40,46,16,39,45.3,15.7,sL,m,Temp,10.8,740,quartz,14.2,5.52,1.1,0.0245,7175,6.033,0.000807,1.41,44.2,0.5513,0.1928,1393,0.1158,59.0,2.45,12.45,2.295,3.66,7599,2.367,0.0654,0.02154,0.01769,0.01313,470,29.468,10.948,492,92,0.137,21.8,0.385,3.56,309,16.90,0.00108,0.00050,14.33,0.000250,141,0.2134,1.4004,0.3251,0.6942,7.3,0.0025,0.0100,8.569,49.7,0.1554,1.734,16.8,0.0351,5.52,16.9,1.459,1.2,0.012,83.95,392415,0.917,5497,6.23,32972,1.38,9652,0.017,132,0.18,1085,0.276,1973,0.44,3264,1.906,15823,0.098,428,0.005,0.002,0.008,0.025,4.38,11,359,1.5,90,1.5,44,6,2.5,6,14,37,1,27,6,26,88,6,6,2,63,2.5,16,6,44,6,34,25,586,2.517317305,0.39731975,2.077673149,0.481382782,1.211571222,0.826434526,0.076988659,0.055788883
4233,NOR,111,Ap,ApN,11.6436,63.7778,4402502.514,4520237.846,90,62.5,20,63,21,19.3,60.3,20.3,lZ,m,Spbo,4.9,983,green,19.2,7.07,1.5,0.0388,19262,5.510,0.000872,7.44,60.8,0.5917,0.1582,6727,0.1288,65.3,17.33,50.11,2.593,39.58,31677,5.611,0.0871,0.20648,0.03163,0.02028,3440,31.522,23.507,11377,519,0.908,200.0,1.072,45.28,915,14.23,0.00901,0.00232,27.36,0.000520,189,0.1735,3.9581,0.3097,0.4560,41.5,0.0025,0.0247,7.077,713.6,0.2639,1.216,41.5,0.0937,12.63,68.0,12.342,1.69,0.012,59.86,279809,0.831,4982,14.94,79070,6.67,46652,0.106,821,3.21,19357,2.567,18346,1.92,14244,2.665,22123,0.25,1091,0.05,0.02,0.003,0.09,6.61,7,437,1.5,74,19,112,8,28,19,7,26,1,15,53,19,101,2.5,17,2,162,2.5,11,1.5,149,2.5,34,93,207,2.496120609,0.400578897,1.955465598,0.5113642,1.276820982,0.783984611,0.192877709,0.028917198
4234,SPA,93,Ap,ApS,-4.4411,40.4792,3098928.336,2048275.278,891,58.8,57,17,14,64.9,19,16,sL,m,Medi,12.3,395,other,8.4,4.99,,0.0036,13659,1.219,0.000373,0.25,30.2,0.7934,0.1522,1050,0.0192,27.4,4.90,10.73,2.282,2.21,16017,6.679,0.0723,0.07523,0.00618,0.04758,1940,14.506,41.962,3036,286,0.056,42.0,0.430,3.65,304,8.59,0.00168,0.00050,24.19,0.000523,3,0.0258,3.6802,0.1224,2.0744,5.5,0.0025,0.0100,9.869,746.5,0.1637,2.031,18.6,0.0461,9.62,36.9,2.258,0.38,0.005,70.38,328984,0.421,2524,14.52,76847,2.89,20214,0.046,356,0.74,4462,1.069,7640,2.13,15802,4.429,36767,0.13,567,0.005,0.002,0.005,0.025,2.98,1.5,413,1.5,63,4,14,8,2.5,19,10,36,1,13,1.5,29,175,2.5,7,2,77,2.5,17,4,29,2.5,35,48,189,2.535857867,0.394283849,2.009735986,0.497559278,1.261091649,0.793759232,0.057817684,0.020006119
4235,HEL,34,Ap,ApS,22.4644,39.3225,5396745.299,1891969.651,150,69.2,17,49,37,16.5,47.4,36,L,s,Medi,16.1,556,green,40.7,7.53,1.5,0.0241,26476,4.922,0.001261,5.18,100.1,1.0222,0.1770,29881,0.2477,31.8,27.26,120.97,1.015,40.13,36259,6.850,0.0619,0.13914,0.01208,0.02957,3040,14.721,18.125,10470,910,0.271,109.4,0.411,153.89,466,15.11,0.00389,0.00163,19.93,0.000250,168,0.1846,8.7274,0.3084,1.0621,37.5,0.0025,0.0405,3.739,326.6,0.1389,0.402,67.0,0.0355,13.32,58.0,5.096,2.22,0.013,55.92,261392,0.809,4850,12.34,65310,6.55,45813,0.132,1022,2.56,15438,4.7,33591,0.93,6899,1.5,12452,0.152,663,0.07,0.028,0.004,0.07,13.98,7,233,4,38,28,359,4,36,13,8,10,1,13,178,14,66,2.5,20,2,83,2.5,5,1.5,137,6,31,82,161,2.480483373,0.403099646,2.07416859,0.482203237,1.195818326,0.83721517,0.883584525,0.134898401
4236,SWE,75,Ap,ApN,19.8157,64.2407,4798142.102,4604153.942,172,66.8,35,52,18,33.6,49.7,16.7,sL,m,Spbo,1.4,587,org,17.6,5.02,5.4,0.1323,15067,11.401,0.000532,1.48,118.3,0.5895,0.1754,4653,0.2802,64.7,8.93,26.04,1.958,21.04,19197,5.342,0.0716,0.06585,0.03852,0.03237,1608,31.824,24.421,4760,382,1.707,108.6,2.489,19.54,769,21.21,0.00050,0.00050,22.37,0.000250,731,0.1876,3.6393,0.5366,0.8521,21.0,0.0025,0.0275,4.128,544.2,0.2809,3.192,27.5,0.2607,12.96,62.8,3.933,6.34,0.064,58.37,272844,0.679,4071,13.17,69702,4.19,29306,0.076,589,1.46,8804,1.763,12600,2.28,16914,2.569,21326,0.259,1130,0.13,0.0521,0.006,0.025,14.77,11,663,1.5,77,9,55,1.5,16,16,5,32,1,17,21,32,98,2.5,13,2,157,2.5,7,5,85,2.5,35,80,258,2.500246592,0.399879179,1.847631564,0.541299655,1.352774745,0.73996874,0.062209226,0.014847071
4237,HEL,49,Ap,ApS,22.8778,37.1622,5468093.44,1662083.272,15,75.2,55,20,17,59.8,21.8,18.4,sL,m,Medi,17.8,572,chalk,18,7.38,0.9,0.0198,11781,5.695,0.002559,2.83,44.2,0.3191,0.1834,92189,0.2803,13.0,12.31,40.96,0.404,21.54,21426,3.123,0.0259,0.05922,0.01469,0.01756,881,7.377,14.084,12324,510,1.187,47.9,0.320,57.36,484,14.18,0.00227,0.00050,6.25,0.000946,123,0.4000,2.5818,0.1919,0.4317,142.9,0.0025,0.0463,1.856,227.2,0.0956,0.685,27.0,0.0490,6.61,37.5,1.773,4.03,0.005,53.48,249986,0.499,2992,8.63,45674,4.49,31405,0.084,651,2.87,17307,12.44,88909,0.92,6825,1.236,10261,0.11,480,0.06,0.024,0.001,0.025,14.91,7,198,1.5,56,16,339,1.5,20,9,2.5,10,1,11,75,16,42,2.5,12,2,177,2.5,2.5,1.5,85,2.5,21,59,151,2.47325844,0.404240146,2.040510643,0.490096072,1.212386521,0.825833487,0.590992776,0.131624226
4238,NOR,130,Ap,ApN,11.4611,59.3931,4404196.656,4033337.511,104,68.2,37,46,22,35.8,43.6,20.6,sL,m,BoTe,5.9,800,prec,20.1,5.36,3.4,0.0573,20150,7.952,0.000634,5.50,130.8,1.0754,0.3134,3944,0.2155,85.6,17.41,36.99,2.521,25.18,33226,6.643,0.0777,0.14882,0.03827,0.04062,3897,43.961,26.155,6869,1084,1.185,109.7,2.322,28.53,1841,28.36,0.00125,0.00173,39.90,0.000779,451,0.2130,4.6104,0.4653,1.2134,64.2,0.0063,0.0317,7.114,439.3,0.2345,2.827,56.8,0.1164,17.18,101.9,6.255,3.61,0.033,56.95,266207,0.741,4442,14.43,76371,6.29,43994,0.158,1224,1.9,11458,1.35,9648,1.68,12463,3.283,27254,0.447,1951,0.02,0.008,0.005,0.025,12.44,9,680,1.5,125,20,75,8,21,21,11,58,1,21,34,34,139,2.5,14,2,186,2.5,17,5,136,6,39,125,206,2.499460006,0.399886961,1.906275015,0.524632856,1.310364108,0.764029408,0.173435288,0.027573178
4239,UNK,61,Ap,ApS,0.5994,51.4536,3669640.953,3191222.651,40,68,50,30,21,49.5,29.6,20.9,sL,m,Temp,10.0,598,quartz,18.9,6.21,1.2,0.0582,7006,6.095,0.014747,4.86,36.2,0.4180,0.1539,2204,0.1807,24.2,4.28,17.36,0.856,11.91,12645,2.194,0.0500,0.07997,0.22491,0.01052,1166,13.077,8.782,1202,135,0.312,33.6,0.247,9.80,278,36.85,0.00050,0.00050,13.35,0.000250,150,0.4979,2.1300,0.2790,2.4269,12.2,0.0025,0.0222,2.682,27.2,0.0741,0.538,24.5,0.0559,6.28,33.0,2.619,1.23,0.011,82.97,387834,0.563,3375,5.89,31173,2.51,17556,0.028,217,0.39,2352,0.447,3195,0.46,3413,1.394,11572,0.079,345,0.005,0.002,0.001,0.025,5.04,10,276,1.5,49,8,66,4,8,7,13,10,1,12,14,45,53,2.5,6,2,58,2.5,8,1.5,58,2.5,24,46,413,2.462343906,0.406163312,2.093820109,0.477559321,1.175677301,0.850663278,0.104521888,0.041642187
4241,UKR,48,Ap,ApN,34.8086,50.4944,6042688.627,3338597.391,195,70.1,21,56,25,20.7,54.9,24.5,sL,m,Temp,6.7,598,loess,27.3,6.03,2.2,0.0303,12295,3.797,0.000617,4.26,85.3,0.6437,0.1542,4366,0.1416,38.3,7.39,22.46,0.905,13.37,14343,3.651,0.0249,0.16260,0.01944,0.01815,2118,20.675,9.492,2518,511,0.277,37.5,0.499,19.01,547,10.84,0.00150,0.00105,17.52,0.000250,236,0.1557,2.8002,0.1927,0.5044,23.5,0.0025,0.0100,4.554,67.0,0.0991,0.593,23.3,0.0310,9.89,35.6,5.666,2.36,0.016,73.69,344456,0.725,4346,8.7,46045,3,20983,0.081,627,0.75,4523,0.959,6854,0.71,5267,2.072,17201,0.139,607,0.02,0.008,0.002,0.025,8.88,3,418,1.5,71,8,75,7,13,8,16,30,1,15,21,19,70,2.5,8,2,89,2.5,11,1.5,60,2.5,35,46,552,2.544636206,0.392960118,2.035201991,0.491251111,1.249825803,0.800105812,0.323751573,0.107917191
4242,SPA,112,Ap,ApS,-2.6106,40.2847,3248828.83,1999283.168,790,50.4,13,24,63,,,,T ,ss,Medi,12.6,450,chalk,28.6,7.46,1.1,0.0411,10487,5.164,0.000323,8.07,72.0,0.5595,0.1612,134503,0.1268,9.8,3.76,10.52,1.242,6.98,8012,2.546,0.0100,0.08659,0.01071,0.01315,2336,5.256,12.524,25140,187,0.645,211.3,0.302,8.95,435,9.07,0.00050,0.00050,16.45,0.000250,37001,0.1664,1.3737,0.3031,0.6920,1394.1,0.0025,0.0563,1.605,27.0,0.1339,1.500,12.6,0.0604,4.11,19.1,2.497,4.95,3.72,32.11,150095,0.255,1529,5.43,28738,1.76,12310,0.028,217,4.92,29669,20.11,143726,0.06,445,1.33,11041,0.11,480,8.97,3.5921,0.001,0.025,24.64,5,184,1.5,32,1.5,23,6,10,7,5,10,1,8,9,10,61,2.5,5,5,1490,2.5,2.5,3,35,2.5,13,30,91,2.47846022,0.403579427,2.060398497,0.485478482,1.202154664,0.831873632,0.103652308,0.058893357
4243,POL,37,Ap,ApN,16.4441,53.0692,4752320.312,3348125.521,80,64.1,78,15,3,80.7,15.8,3.5,S,ll,Temp,7.8,579,quartz,18.8,5.61,3.7,0.0287,3174,2.747,0.000100,2.03,34.3,0.2063,0.1132,3271,0.3121,13.9,0.95,6.11,0.223,7.61,3490,0.911,0.0100,0.02067,0.05536,0.00747,269,7.346,2.234,377,188,0.271,24.8,0.309,2.37,798,16.58,0.00050,0.00050,3.02,0.000250,498,0.3359,0.4696,0.3014,1.8356,10.3,0.0025,0.0100,0.382,30.3,0.0525,0.758,15.2,0.2324,4.96,34.0,0.398,3.81,0.028,84.54,395173,0.165,989,3.17,16777,0.82,5735,0.032,248,0.14,844,0.613,4381,0.45,3338,0.889,7380,0.183,799,0.005,0.002,0.007,0.025,8.88,3,218,1.5,10,1.5,19,1.5,6,3,7,10,1,6,4,18,27,2.5,1,2,48,2.5,2.5,1.5,22,2.5,11,40,164,2.464653267,0.405866158,2.072683405,0.482506529,1.189314953,0.840953684,0.089064405,0.108615129
4244,LAV,24,Ap,ApN,22.6266,56.976,5084992.813,3831272.913,76,60,36,48,16,36.2,47.4,16.4,sL,m,BoTe,6.1,673,other,12.9,5.69,1.3,0.0231,7528,2.436,0.000100,2.28,29.0,0.3496,0.1233,1419,0.0800,30.5,5.73,12.28,1.056,8.08,10037,2.476,0.0495,0.00500,0.01353,0.01667,1381,15.503,9.366,1872,409,0.210,29.2,0.502,9.02,513,9.69,0.00050,0.00050,16.75,0.000250,122,0.0861,1.3992,0.0986,0.4065,14.9,0.0025,0.0100,2.051,197.7,0.1128,0.576,15.0,0.0601,5.11,26.6,0.496,1.26,0.005,79.65,372315,0.461,2764,7.94,42023,2.19,15318,0.069,534,0.63,3799,0.66,4717,0.89,6603,2.553,21194,0.15,655,0.005,0.002,0.01,0.025,4.57,1.5,406,1.5,42,9,36,5,2.5,7,8,10,1,10,12,17,85,2.5,7,2,85,2.5,5,1.5,45,2.5,20,39,281,2.55457203,0.391175054,1.893967376,0.528291819,1.34994982,0.740977055,0.10744262,0.049060557
4245,POL,23,Ap,ApN,21.8588,53.5831,5102435.471,3450304.708,120,55.2,93,8,2,90.3,7.7,2,S,ll,BoTe,6.9,605,quartz,15.8,4.5,3.4,0.0123,2102,2.610,0.000311,1.78,32.5,0.1724,0.0537,1736,0.1853,8.9,0.52,4.39,0.192,3.46,6013,0.693,0.0100,0.02483,0.04047,0.00418,326,4.899,2.017,312,98,0.124,10.7,0.205,1.19,825,6.59,0.00050,0.00050,2.19,0.000250,378,0.0936,0.3929,0.1199,0.1971,10.4,0.0025,0.0100,0.588,26.9,0.0329,0.403,8.2,0.1438,2.41,10.0,0.840,3.34,0.03,85.31,398772,0.146,875,2.98,15772,1.23,8603,0.02,155,0.11,663,0.449,3209,0.42,3116,0.982,8152,0.188,820,0.005,0.002,0.008,0.025,8.02,1.5,217,1.5,20,1.5,16,1.5,2.5,3,8,10,1,3,3,14,26,2.5,1,2,45,2.5,2.5,1.5,17,2.5,11,17,168,2.470001965,0.404837142,2.064522642,0.484379318,1.196858387,0.835285625,0.082605212,0.067158709
4247,SKA,17,Ap,ApS,18.1729,48.2051,4927347.704,2821558.528,120,76.6,31,37,30,32,37.4,30.6,L,s,Temp,10.0,582,other,38.7,6.26,1.8,0.0711,25495,13.207,0.001664,3.43,173.4,1.0577,0.3264,5373,0.2445,38.7,10.64,35.09,1.861,22.70,30113,7.086,0.0739,0.14626,0.07505,0.04071,2213,21.444,22.702,5648,564,0.421,70.3,0.545,28.55,649,23.77,0.00050,0.00050,25.37,0.000250,243,0.6145,5.9430,0.4930,1.1741,35.9,0.0025,0.0246,6.024,79.2,0.1874,0.980,43.1,0.0608,14.83,74.9,5.112,1.88,0.022,58.89,275275,0.761,4562,15.57,82404,5.71,39938,0.091,705,1.56,9407,1.069,7640,0.78,5786,2.151,17856,0.182,794,0.01,0.004,0.007,0.025,12.95,14,505,1.5,82,13,90,10,20,19,8,26,1,15,41,34,112,2.5,15,2,102,2.5,10,1.5,105,2.5,34,100,193,2.480055544,0.403242723,2.059298104,0.485505006,1.204447092,0.830270431,0.150063499,0.026280823
4248,NOR,112,Ap,ApN,8.9839,63.2022,4269613.042,4455833.174,30,50.3,62,29,1,67.6,31.2,1.2,zS,ll,Spbo,5.4,1243,other,11.4,4.86,3.3,0.0291,8039,2.329,0.000305,0.60,22.3,0.1372,0.0580,2481,0.0985,14.1,5.00,29.60,1.017,9.99,10958,2.937,0.0265,0.00500,0.03550,0.00722,726,9.035,9.742,3899,265,0.554,72.5,0.486,13.07,1283,6.72,0.00050,0.00050,9.80,0.000250,358,0.0438,0.9016,0.2240,0.5593,28.1,0.0025,0.0100,0.368,390.3,0.0430,0.698,21.9,0.0395,2.52,32.9,0.222,3.33,0.03,62.66,292897,0.514,3081,12.91,68326,3.83,26788,0.083,643,1.9,11458,3.217,22992,2.97,22033,2.343,19450,0.422,1842,0.02,0.008,0.003,0.025,8.75,1.5,850,1.5,63,9,75,5,8,14,7,10,1,9,24,18,55,5,12,2,431,2.5,2.5,1.5,87,2.5,21,48,138,2.92416111,0.341924167,2.393569591,0.417871114,1.222596945,0.818188453,0.291531599,0.076117911
4249,FIN,107,Ap,ApN,28.0833,64.8167,5174082.855,4745825.462,294,62,48,42,1,53,45.9,1.1,zS,ll,Spbo,0.2,584,prec,9.7,4.84,1.7,0.0158,12416,0.804,0.000600,1.07,22.2,0.1816,0.0461,946,0.0405,20.2,2.52,18.02,0.363,19.03,10557,3.134,0.0516,0.02742,0.02944,0.00638,325,11.203,3.620,1403,84,0.143,53.2,0.914,6.16,604,4.43,0.00160,0.00050,3.68,0.000250,216,0.0288,1.3669,0.3577,0.2917,10.8,0.0025,0.0100,2.868,442.4,0.0347,0.568,19.8,0.0297,2.52,21.0,1.262,1.98,0.019,69.47,324730,0.508,3046,11.99,63457,3.07,21473,0.043,333,0.94,5669,1.751,12514,2.72,20179,1.998,16586,0.181,790,0.005,0.002,0.008,0.025,7.08,1.5,540,1.5,43,1.5,53,1.5,14,13,6,10,1,8,12,11,54,2.5,8,2,192,2.5,6,1.5,57,2.5,14,35,242,2.613867453,0.382640546,1.964458131,0.508964119,1.330563309,0.75163353,0.643696069,0.209672987
4250,FRA,144,Ap,ApS,2.7275,45.3575,3751307.443,2499505.864,917,72.9,73,14,2,81.8,15.8,2.4,S,ll,Temp,8.3,826,other,12.5,4.23,4.4,0.0359,22497,20.043,0.001723,1.47,74.3,1.0296,0.2915,905,0.1753,19.5,10.20,44.56,6.626,23.73,28686,8.167,0.0418,0.02602,0.03741,0.03716,3089,10.261,28.157,6040,592,0.676,86.5,4.047,24.81,728,16.55,0.00050,0.00050,48.76,0.000250,488,1.1856,3.9343,0.4117,1.5176,9.1,0.0025,0.0100,1.638,949.2,0.2551,1.306,57.0,0.1748,3.36,84.8,1.973,4.6,0.037,60.76,284016,0.69,4137,13.41,70973,4.66,32594,0.092,713,1.26,7598,0.45,3216,1.39,10312,2.49,20671,0.275,1200,0.005,0.002,0.003,0.025,14.26,20,585,1.5,64,13,66,9,18,18,8,35,1,15,29,32,112,2.5,10,2,96,2.5,11,1.5,90,2.5,24,95,190,2.495575189,0.400713787,2.078223412,0.481129129,1.20022711,0.833094788,0.879316932,0.188694621
